Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:19	zl7w		rc://*/ta/man/translate/translate-ordinal	the fourth day	1	 Alternate translation: “and the fourth day ended.” or “and that was the end of day four.”
1:20	qr92		rc://*/ta/man/translate/writing-quotations	Then God said	1	 Alternate translation: “Then God commanded,”
1:20	rlrq			Let the waters swarm {with} swarm{s} of living creature{s	1	 Alternate translation: “I command the water to be full of large groups of living creatures,” or “I command there to be large numbers of water animals that live everywhere in the water,”
1:20	szof			and let bird{s} fly	1	The Hebrew word for **birds** can also be more general and refer to “winged/flying creatures,” which includes birds, bats, flying insects and even flying reptiles that are now extinct. Consider whether it is better in your language to begin a new sentence here. Alternate translation: “and let there be birds that fly” or “Also let there be winged creatures that fly”
1:20	obps			above the earth across the face of the expanse of the sky	1	 Alternate translation: “above the earth, through the air.” or “across the sky above the earth.”
1:21	hu94		rc://*/ta/man/translate/writing-pronouns	So God created	1	See how you translated **created** in verse 1. Alternate translation: “That is how he made” or “In that way he made”
1:21	ywwv			the great sea creatures	1	These include whales, sharks, giant squid, crocodiles, and leviathans (Psalm 74:13-14, Isaiah 27:1), which were probably swimming reptiles that are now extinct. Alternate translation: “the huge ocean animals”
1:21	uwve			and every living creature that moves	1	 Alternate translation: “and every kind of fish and every other animal that lives” or “and all the fish and other kinds of animals that live”
1:21	cfhy			which the waters swarm with	1	 Alternate translation: “throughout the ocean in large groups,” or “in the water and fills it,” or “all over the place in the ocean,”
1:21	yks1			according to their kind	1	This phrase emphasizes that each different kind of creature has its own distinct kind of offspring/young. For example, whales always give birth to whales, and never give birth to cats or cows or any other kind of creature. Alternate translation: “each according to its own kind” or “each that has its own kind of young,”
1:21	w4mh			and	1	For some languages it is more natural to begin a new sentence here, so that the previous sentence is not too long. Do what is best in your language. Alternate translation: “and how he made” or “That is also how he created”
1:21	ug9b			every winged bird	1	See how you translated “birds” in verse 20. Alternate translation: “every kind of bird” or “all the different kinds of birds” or “every kind of winged creature”
1:21	wumv			according to its kind	1	See how you translated this phrase earlier in this verse. Alternate translation: “each according to its own kind” or “each that has its own kind of young.”
1:21	c8r3			And God saw	1	 Alternate translation: “And He saw” or “He saw”
1:21	fhzc		rc://*/ta/man/translate/figs-explicit	that {it was} good	1	Some languages need to specify what was good. Do what is best in your language. Alternate translation: “that what he had made was good” or “that the water animals and the birds were good”
1:22	tv0s		rc://*/ta/man/translate/writing-pronouns	Then God blessed them	1	For some languages it is necessary to specify what **them** refers to. Do what is best in your language. Alternate translation: “Then God caused them all to prosper” or “Then God blessed the water creatures and the birds”
1:22	yiar		rc://*/ta/man/translate/figs-explicit	saying	1	God blesses the water animals first. If that is not clear, you could make that explicit here in the quote margin or at the beginning of what God says. Alternate translation: “and said first to the water animals,”
1:22	v2ge		rc://*/ta/man/translate/figs-123person	Be fruitful	1	God speaks directly to the water animals using the second person (“you”), then later in the verse speaks about the birds in the third person (**the birds**). For some languages it is necessary to use either second person for both or third person for both, to prevent confusion. Do what is natural and clear in your language. Alternate translation: “Reproduce” or “You water animals will produce many young”
1:22	ee4u		rc://*/ta/man/translate/grammar-connect-logic-goal	and multiply	1	 Alternate translation: “so that you and your offspring will multiply greatly in number” or “so that you and your offspring will become very many”
1:22	s7t9			and fill	1	 Alternate translation: “and live throughout”
1:22	pfl8			the waters in the seas	1	For some languages, “water in the seas” is too repetitive, so it is more natural here to just say “seas/sea” or “ocean” or “water”. Do what is best in your language. Alternate translation: “the water of the sea”
1:22	wysn			and let the bird{s} multiply	1	Consider whether or not it is better in your language to begin a new sentence here. Also, see how you translated **multiply** earlier in this verse. Alternate translation: “And the birds will also increase greatly in number” or “You birds will also become very many”
1:22	q4ey			on the earth	1	 Alternate translation: “throughout the earth.” or “and live all over the earth.”
1:23	jdl5			Then there was evening, and there was morning	1	 Alternate translation: “Then evening came, and then morning came,”
1:23	jti5		rc://*/ta/man/translate/translate-ordinal	the fifth day	1	 Alternate translation: “and the fifth day ended.” or “and that was the end of day five.”
1:24	k7ok			Then God said	1	 Alternate translation: “Then God commanded,”
1:24	ymte			Let the land bring forth	1	See how you translated a similar command to the land in verse 11. Alternate translation: “I command the land to yield” or “The land must now produce”
