Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:13	h1qd		rc://*/ta/man/translate/figs-metaphor	ὑγιαινόντων λόγων	1	Here Paul speaks as if **words** could be **healthy**. He means that these **words** are good and reliable in every way and have no defect or corruption. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “of words that are like healthy food” or “of correct words”
1:13	p016		rc://*/ta/man/translate/figs-metonymy	ὑγιαινόντων λόγων	1	Here, the word **words** represents things spoken using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “of healthy statements” or “of healthy declarations”
1:13	p017		rc://*/ta/man/translate/figs-abstractnouns	ἐν πίστει καὶ ἀγάπῃ τῇ ἐν Χριστῷ Ἰησοῦ	1	If your language does not use abstract nouns for the ideas of **faith** and **love**, you could express the same ideas in another way. Alternate translation: “believing and loving, which you can do in Christ Jesus”
1:13	b2ld		rc://*/ta/man/translate/figs-explicit	τῇ ἐν Χριστῷ Ἰησοῦ	1	Here, the phrase **in Christ Jesus** could describe: (1) both **faith** and **love**. Alternate translation: “that are both in Christ Jesus” (2) just **love**. Alternate translation: “that is in Christ Jesus”
1:13	ix6w		rc://*/ta/man/translate/figs-metaphor	τῇ ἐν Χριστῷ Ἰησοῦ	1	Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with Christ. In this case, being **in Christ Jesus**, or united to **Christ Jesus**, explains how Timothy can have **faith** and **love**. If it would be helpful in your language, you could use a phrase that indicates that Timothy can have **faith** and **love** as one who has been united to **Christ Jesus**. Alternate translation: “that are obtained in union with Christ Jesus” or “that come from being united to Christ Jesus”
1:14	i5g5		rc://*/ta/man/translate/figs-explicit	τὴν καλὴν παραθήκην φύλαξον	1	Here, the phrase **good deposit** refers to something that has been entrusted to Timothy and that he must **Guard**. More specifically, the **good deposit** is the gospel, which God entrusted to Timothy. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “guard the good deposit of the gospel” or “guard the good gospel, which God entrusted to you,”
1:14	a3v2			διὰ Πνεύματος Ἁγίου	1	Alternate translation: “with the help of the Holy Spirit”
1:14	cb5q		rc://*/ta/man/translate/figs-metaphor	τοῦ ἐνοικοῦντος ἐν ἡμῖν	1	Here Paul speaks as if believers were buildings and as if the **Holy Spirit** were **dwelling in** them. He means that the Holy Spirit is with believers in a special way and empowers them. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “who is always with us as if he were dwelling in us” or “the one who is with us to give us power”
1:15	h6z2		rc://*/ta/man/translate/figs-explicitinfo	οἶδας τοῦτο, ὅτι	1	Here the word **this** refers directly ahead to the phrase **all the ones in Asia turned away from me**. Paul expressed the idea in this way because it was powerful in his language. If using the word **this** to refer to what someone is about to say would be redundant in your language, you could omit the redundant information and make the expression powerful in another way. Alternate translation: “You surely know that”
1:15	p018		rc://*/ta/man/translate/figs-hyperbole	πάντες οἱ ἐν τῇ Ἀσίᾳ	1	Paul says **all** here as an overstatement to emphasize how many believers turned away from him. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “most of the people who believe in Asia”
1:15	orui		rc://*/ta/man/translate/figs-explicit	οἱ ἐν τῇ Ἀσίᾳ	1	Here the phrase **the ones in Asia** could refer to: (1) believers who are living in **Asia**. Alternate translation: “the believers living in Asia” (2) believers who are from **Asia** but who were with Paul where he was imprisoned, which was probably in Rome. Alternate translation: “the believers from Asia” or “the ones who came with me from Asia”
1:15	p6f4		rc://*/ta/man/translate/figs-metaphor	ἀπεστράφησάν με	1	Here Paul speaks of people who stopped listening to him and helping him as if they had **turned away from** him. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “turned their backs on me” or “abandoned me”
1:15	p020		rc://*/ta/man/translate/figs-explicit	ἀπεστράφησάν με	1	Here Paul implies that these people **turned away** because Paul was accused of doing what was wrong, and he was put in jail. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “turned away from me when I was accused” or “turned away from me because I am in prison”
1:15	x6cc		rc://*/ta/man/translate/translate-names	Φύγελος & Ἑρμογένης	1	The words **Phygelus** and **Hermogenes** are the names of men.
1:16	izk9		rc://*/ta/man/translate/translate-blessing	δῴη ἔλεος ὁ Κύριος τῷ Ὀνησιφόρου οἴκῳ	1	Here Paul asks God to bless the family of **Onesiphorus**. Use a form that people would recognize as a blessing in your language. Alternate translation: “I ask the Lord to give mercy to the household of Onesiphorus” or “I pray that the household of Onesiphorus will receive mercy from the Lord”
1:16	a78q		rc://*/ta/man/translate/figs-abstractnouns	δῴη ἔλεος ὁ Κύριος	1	If your language does not use an abstract noun for the idea of **mercy**, you could express the same idea in another way. Alternate translation: “May the Lord be merciful”
1:16	e6hl		rc://*/ta/man/translate/translate-names	Ὀνησιφόρου	1	The word **Onesiphorus** is the name of a man.
1:16	zz44		rc://*/ta/man/translate/figs-activepassive	τὴν ἅλυσίν μου οὐκ ἐπησχύνθη	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “my chain did not shame him”
1:16	td1q		rc://*/ta/man/translate/figs-metonymy	τὴν ἅλυσίν μου	1	Here, **chain** represents imprisonment or being in jail. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “my imprisonment” or “me being in prison”
