Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:26	k69y		rc://*/ta/man/translate/translate-names	the Ramah and Geba	1	**Ramah** and **Geba** are the names of towns.
2:27	m82a		rc://*/ta/man/translate/translate-names	The men of Michmas were 122	1	**Michmas** is the name of a town. Alternate translation: “From the town of Michmas, 122 returned”
2:28	g96s		rc://*/ta/man/translate/translate-names	The men of Bethel and the Ai were 223	1	**Bethel** and **Ai** are the names of towns. Alternate translation: “From the towns of Bethel and Ai, 223 returned”
2:29	n7ir		rc://*/ta/man/translate/figs-idiom	The sons of Nebo	1	The list speaks here of the **sons of Nebo**. This is an idiom that means that these men were from families that had originally lived in this town. Alternate translation: “From the town of Nebo”
2:29	j5sn		rc://*/ta/man/translate/translate-names	Nebo	1	**Nebo** is the name of a town.
2:30	m297		rc://*/ta/man/translate/figs-idiom	The sons of Magbish	1	The list speaks here of the **sons of Magbish**. This is an idiom that means that these men were from families that had originally lived in those towns. Alternate translation: “From the town of Magbish”
2:30	kvd9		rc://*/ta/man/translate/translate-names	Magbish	1	**Magbish** is the name of a town.
2:31	bv43		rc://*/ta/man/translate/figs-idiom	The sons of the other Elam	1	The list speaks here of the **sons of Elam**. This is an idiom that means that these men were from families that had originally lived in this town. (“The other Elam” indicates that this is the town of that name, not the person of that name mentioned in [2:7](../02/07.md).) Alternate translation: “From the town of Elam”
2:31	sl5j		rc://*/ta/man/translate/translate-names	Elam	1	Here, **Elam** is the name of a town.
2:32	fqlf		rc://*/ta/man/translate/figs-idiom	The sons of Harim	1	The list speaks here of the **sons of Harim**. This is an idiom that means that these men were from families that had originally lived in this town. Alternate translation: “From the town of Harim”
2:32	ubs3		rc://*/ta/man/translate/translate-names	Harim	1	**Harim** is the name of a town.
2:33	ti5a		rc://*/ta/man/translate/figs-idiom	The sons of Lod, Hadid, and Ono	1	The list speaks here of the **sons of Lod, Hadid, and Ono**. This is an idiom that means that these men were from families that had originally lived in these towns. Alternate translation: “From the towns of Lod, Hadid, and Ono”
2:33	e3tw		rc://*/ta/man/translate/translate-names	Lod, Hadid, and Ono	1	**Lod, Hadid, and Ono** are the names of towns.
2:34	eyhe		rc://*/ta/man/translate/figs-idiom	The sons of Jericho	1	Here, the list speaks of the **sons of Jericho**. This is an idiom that means that these men were from families that had originally lived in this city. Alternate translation: “From the city of Jericho”
2:35	frxs		rc://*/ta/man/translate/figs-idiom	The sons of Senaah	1	The list speaks here of the **sons of Senaah**. This is an idiom that means that these men were from families that had originally lived in this town. Alternate translation: “From the town of Senaah”
2:35	ce4j		rc://*/ta/man/translate/translate-names	Senaah	1	**Senaah** is the name of a town.
2:36	c52r			The priests	1	**The priests** were men chosen to offer sacrifices to God on behalf of God’s people, and to perform other duties and functions to represent God to the people and to represent the people to God. Alternate translation: “This is how many men returned from each family of priests”
2:36	xd3k		rc://*/ta/man/translate/figs-metaphor	the sons of Jedaiah of the house of Jeshua were 973	1	Here, **sons** means descendants. Alternate translation: “from the descendants of Jedaiah who were descendants of Jeshua, 973 returned”
2:36	m352		rc://*/ta/man/translate/translate-names	Jedaiah & Jeshua	1	**Jedaiah** is the name of a man, and **Jeshua** is the name of one of his male descendants.
2:36	u51b		rc://*/ta/man/translate/figs-metonymy	of the house of Jeshua	1	Here, **house** describes all the people descended from a particular person. The book is describing all of the descendants **of Jeshua** as if they were one household living together. Alternate translation: “who were descendants of Jeshua”
2:37	vauy		rc://*/ta/man/translate/figs-metaphor	The sons of Immer	1	Here, **sons** means descendants. Alternate translation: “From the descendants of Immer”
2:37	u9p4		rc://*/ta/man/translate/translate-names	Immer	1	**Immer** is the name of a man.
2:38	fvt0		rc://*/ta/man/translate/figs-metaphor	The sons of Pashhur	1	Here, **sons** means descendants. Alternate translation: “From the descendants of Pashhur”
2:38	w3dr		rc://*/ta/man/translate/translate-names	Pashhur	1	**Pashhur** is the name of a man.
2:39	jzxo		rc://*/ta/man/translate/figs-metaphor	The sons of Harim	1	Here, **sons** means descendants. Alternate translation: “From the descendants of Harim”
2:39	g31h		rc://*/ta/man/translate/translate-names	Harim	1	**Harim** is the name of a man. Alternate translation: “From the descendants of Harim”
2:40	tm51		rc://*/ta/man/translate/translate-unknown	The Levites	1	**The Levites** were descendants of Levi. They had the special assignment of helping the priests. Alternate translation: “Some Levites also returned” or “Some of the descendants of Levi also returned”
2:40	vug8		rc://*/ta/man/translate/figs-metaphor	the sons of Jeshua and Kadmiel, of the sons of Hodaviah	1	Here, **sons** means descendants. Alternate translation: “from the descendants of Jeshua and Kadmiel, who were descended from Hodaviah”
2:40	yu1j		rc://*/ta/man/translate/translate-names	Jeshua and Kadmiel, & Hodaviah	1	**Jeshua and Kadmiel** are men’s names, and **Hodaviah** is the name of their male ancestor.
2:41	t56r		rc://*/ta/man/translate/translate-unknown	The	1	**The ones who sang** refers to vocal musicians who led in worship, in processions, and ceremonies, producing music and chants that emphasized and enhanced the occasion.
2:41	th1l		rc://*/ta/man/translate/figs-metaphor	the sons of Asaph	1	Here, **sons** means descendants. Alternate translation: “who were descendants of Asaph”
2:41	wkzb		rc://*/ta/man/translate/translate-names	Asaph	1	**Asaph** is a man’s name.
2:42	xno0		rc://*/ta/man/translate/figs-metaphor	The sons of the gatekeepers	1	Here, **sons** means descendants. Alternate translation: “Some of the descendants of the gatekeepers also returned”
2:42	i72w		rc://*/ta/man/translate/translate-unknown	the gatekeepers	1	Here, **the gatekeepers** refers to people who had been assigned to the gates of the city of Jerusalem and to the gates of the temple within the city. They were responsible for controlling access to these places. They would open and close the gates at times and for reasons set by the authorities.
2:42	imn8		rc://*/ta/man/translate/figs-metaphor	the sons of Shallum, the sons of Ater, the sons of Talmon, the sons of Akkub, the sons of Hatita, and the sons of Shobai	1	Here, **sons** means descendants. Alternate translation: “from the descendants of Shallum, Ater, Talmon, Akkub, Hatita, and Shobai”
2:42	lyb8		rc://*/ta/man/translate/translate-names	Shallum, & Ater, & Talmon, & Akkub, & Hatita, & Shobai	1	These are the names of six men.
2:43	fhw8		rc://*/ta/man/translate/translate-unknown	The temple servants	1	The term **Nethinim** describes servants who worked in the temple. Alternate translation: “The temple servants”
2:43	nt2x			The temple servants	1	Alternate translation: “Some of the descendants of the temple servants also returned”
2:43	m9ay		rc://*/ta/man/translate/figs-metaphor	the sons of Ziha, the sons of Hasupha, the sons of Tabbaoth	1	Here, **sons** means descendants. Alternate translation: “they were from the descendants of Ziha, Hasupha, Tabbaoth” beginning a series that will continue through [2:54](../02/54.md).
2:43	tx4y		rc://*/ta/man/translate/translate-names	Ziha, & Hasupha, & Tabbaoth	1	These are the names of three men.
2:44	vl6i		rc://*/ta/man/translate/figs-metaphor	the sons of Keros, the sons of Siaha, the sons of Padon	1	Here, **sons** means descendants. If you continue the sentence from [2:43](../02/43.md), you can just list the names of these three men. Alternate translation: “Keros, Siaha, Padon,”
