Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:2	me3d		rc://*/ta/man/translate/grammar-connect-logic-contrast	but not before God	1	What follows the word **but** here is an emphatic contrast to what was just stated. Paul is negating the argument that he presented earlier in this verse and in the previous verse. You could make this emphasis explicit by replacing the period with an exclamation point or another natural way in your language for introducing am emphatic contrast. Alternate translation: “but certainly not before God!” or “however, not from God’s perspective!”
4:2	z9wx		rc://*/ta/man/translate/figs-metaphor	before God	1	Paul speaks of **Abraham** as if he were located in the presence of **God**. He means that Abraham could not **boast** to God about his **righteousness** if it was **righteous by works**. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “from God’s perspective”
4:3	w9i5		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** here indicates that what follows in this verse is the reason why Paul said in the previous verse that Abraham cannot boast “before God.” Use a natural way in your language to introduce a reason clause. Alternative translation: “This is true because”
4:3	hih3		rc://*/ta/man/translate/figs-rquestion	what does the scripture say	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “the scripture surely says”
4:3	g1wz		rc://*/ta/man/translate/figs-personification	what does the scripture say	1	Here Paul uses **say** as if **the scripture** were a person who could speak. He means that the scripture he is about to quote contains information related to the topic he is discussing. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “what information is in the scripture”
4:3	r9te		rc://*/ta/man/translate/writing-quotations	what does the scripture say	1	Here Paul uses **what does the scripture say** to indicate a quotation from an Old Testament book ([Genesis 15:6](gen/15/06.md)). If it would be helpful in your language, you could use a comparable phrase that indicates that Paul is quoting from an important text. Alternate translation: “what is written in the scripture”
4:3	xdtx		rc://*/ta/man/translate/figs-explicit	the scripture	1	Here, **the scripture** refers specifically to the quotation from [Genesis 15:6](../gen/15/06.md) that follows in this verse. It does not refer to the Scriptures in general. If it would be helpful in your language, you could state this explicitly. Alternate translation: “the scripture that Moses wrote in Genesis”
4:3	smc6		rc://*/ta/man/translate/figs-activepassive	it was credited to him as righteousness	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “God credited it to him as righteousness”
4:3	az65		rc://*/ta/man/translate/writing-pronouns	it was credited	1	The pronoun **it** refers to Abraham’s faith, which was implied by the statement that **Abraham believed God**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “his faith was credited” or “his trust in God was credited”
4:3	qked		rc://*/ta/man/translate/figs-abstractnouns	righteousness	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in a different way. Alternate translation: “being righteous” or “being right with God”
4:4	ihul		rc://*/ta/man/translate/grammar-connect-words-phrases	Now	1	**Now** here indicates that what follows in verses 4–5 is an explanation of the scripture quotation in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “In fact,” or “Certainly,”
4:4	oojx		rc://*/ta/man/translate/figs-extrainfo	to the one working	1	Here, **the one who works** refers to a hypothetical person who obeys the laws God gave through Moses and is “made righteous by works” (See: [4:2](../04/02.md)). However, since the meaning of verses 4–5 is given in the next verse, you do not need to explain its meaning further here.
4:4	dsl8		rc://*/ta/man/translate/figs-activepassive	the wage is not credited according to grace	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “he does not consider his wage as grace” or “he does not regard his pay as grace”
4:4	xo4x			according to grace, & according to obligation	1	Alternate translation: “as a matter of grace … as a matter of obligation” or “as a gift … as an obligation”
4:4	ossx		rc://*/ta/man/translate/figs-abstractnouns	according to grace, & according to obligation	1	If your language does not use abstract nouns for the ideas of **grace** and **obligation**, you could express the same ideas with different forms. Alternate translation: “as what is gracious … as what is owed” or “as something gifted … as something owed”
4:5	ynp2		rc://*/ta/man/translate/grammar-connect-logic-contrast	Now	1	**Now** here indicates that what follows in this verse is in contrast to what Paul said in the previous verse. Use a natural way in your language to express contrasting ideas. Alternate translation: “But”
4:5	j3ir		rc://*/ta/man/translate/figs-explicit	to the one not working	1	Here, **the one who does not work** refers to a person who does not obey the laws God gave through Moses. If it would be helpful in your language, you could state this explicitly. Alternate translation: “to the one who is does not obey God’s laws”
